id,province,population,x_coord,y_coord,latitude,longitude,name
13044,1,8471,178723.954444444,211248.755,51.2025247,4.7708827,VORSELAAR
13046,1,11488,186101.492857143,222199.430714286,51.31473,4.88768,VOSSELAAR
13049,1,26258,186551.214,200122.901833333,51.08995144,4.9143397,WESTERLO
13053,1,17195,195290.968055556,197269.388611111,51.0827854944444,5.02667047777778,LAAKDAL-VEERLE
21001,2,95252,145296.458441558,169229.965454545,50.8334893116883,4.29770716363636,ANDERLECHT
21002,2,31094,153938.873030303,167298.931212121,50.8164064,4.4265181,AUDERGHEM
21003,2,20336,144767.434444444,172733.761111111,50.8657821,4.2925975,BERCHEM-SAINTE-AGATHE
21004,2,153962,149789.478380952,172284.190857143,50.8607939085714,4.35941952952381,BRUSSEL
21005,2,47237,151818.757894737,169198.770526316,50.832578,4.3889939,ETTERBEEK
21006,2,33690,152764.726206897,173265.188965517,50.8739353,4.4009421,EVERE
21007,2,51653,147075.382051282,167075.688461538,50.8134333,4.3248344,FOREST
21008,2,20324,146022.220625,173771.568125,50.8729866,4.3093326,GANSHOREN
21009,2,93320,150462.299791667,168070.637604167,50.8270563,4.372308,ELSENE
21010,2,43036,146926.441764706,174493.274117647,50.8808582,4.3227894,JETTE
21011,2,17925,146813.56125,172465.885,50.8633811,4.330338,KOEKELBERG
21012,2,77763,146730.122045455,171664.584772727,50.8522009,4.3303277,MOLENBEEK-SAINT-JEAN
21013,2,51374,148263.670769231,168825.413076923,50.8301436,4.3402184,SAINT-GILLES
21014,2,24949,149924.475714286,171548.332857143,50.8499766,4.3692349,SAINT-JOSSE-TEN-NODE
21015,2,121078,151137.893529412,172542.43627451,50.86744,4.37727,SCHAARBEEK
21016,2,80397,148591.9161,165069.0843,50.8023982,4.34067,UCCLE
21017,2,26233,152963.263030303,165745.76969697,50.8068657,4.4053286,WATERMAAL-BOSVOORDE
21018,2,51080,154363.602564103,170698.944102564,50.8415257,4.4337046,SINT-LAMBRECHTS-WOLUWE
21019,2,40222,154935.814,169117.678285714,50.8369585,4.4080961,SINT-PIETERS-WOLUWE
23002,2,31539,140356.008823529,176973.158039216,50.9017160490196,4.23890144901961,ASSE
23003,2,25027,145039.108461538,160276.556282051,50.7530638051282,4.30075488205128,BEERSEL
23009,2,2160,118403.4575,156517.5525,50.7169522,3.9406874,BEVER
23016,2,41376,140802.377295082,171379.304180328,50.8525939590164,4.23704610163934,DILBEEK
23023,2,8751,123038.603636364,160306.654090909,50.7518319727273,3.9955352,GALMAARDEN
23024,2,10006,130953.205,163457.295,50.7790155944444,4.0847716,GOOIK
23025,2,36714,150251.68673913,180545.628043478,50.9338088695652,4.3694560326087,GRIMBERGEN
23027,2,37318,140752.64325,157804.62075,50.73481354,4.23414754,HALLE
23032,2,6965,126580.405357143,156251.439642857,50.7230167285714,4.0274331,HERNE
23033,2,10777,157077.442,161709.876,50.7674863,4.4740458,HOEILAART
23038,2,12061,163571.805185185,180903.344814815,50.9346826444444,4.55573942592593,KAMPENHOUT
23039,2,10051,149185.049473684,188802.220526316,50.9893377421053,4.41737346842105,KAPELLE
23044,2,13587,130692.834444444,173158.74,50.8475374,4.139768,LIEDEKERKE 
23045,2,19307,144195.85173913,188873.726521739,51.0074251652174,4.27704323478261,LONDERZEEL
23047,2,12953,155114.867954545,177174.385909091,50.9049944454545,4.43552918636364,MACHELEN
23050,2,20823,146543.398235294,182463.779117647,50.9353523529412,4.28259382352941,MEISE
23052,2,16112,141580.543809524,181867.406190476,50.9422023809524,4.24910428571429,MERCHTEM
23060,2,13236,136783.741166667,183571.562166667,50.9658282,4.18376046,OPWIJK
23062,2,26348,161083.240357143,162365.305714286,50.77381,4.53475,OVERIJSE
23064,2,4607,135002.343,159619.021333333,50.7523529733333,4.16672477333333,PEPINGEN
23077,2,32873,141906.621304348,164479.863913043,50.7853860956522,4.24685157391304,SINT-PIETERS-LEEUW
23081,2,11912,159248.046666667,178703.15047619,50.9159577142857,4.49958366666667,STEENOKKERZEEL
23086,2,16404,135277.556590909,173304.881136364,50.8674157272727,4.16668363636364,TERNAT
23088,2,37834,153855.701176471,179476.171470588,50.9272527676471,4.42578355294118,VILVOORDE
23094,2,30209,157767.919198718,173486.461025641,50.874791875,4.47032411346154,ZAVENTEM
23096,2,23433,157132.343714286,185485.299428571,50.9770503028571,4.47290146571429,ZEMST
23097,2,11835,131002.530681818,169785.126363636,50.8155439590909,4.15459720454545,ROOSDAAL
23098,2,5000,146009.968333333,164477.923333333,50.7875382,4.3164506,DROGENBOS
23099,2,13614,157085.331875,170864.115,50.8610856,4.4592974,KRAAINEM
23100,2,4993,148017.141428571,162168.674285714,50.7660264,4.3456087,LINKEBEEK
23101,2,19152,149580.176363636,159062.051363636,50.74594,4.35753,SINT-GENESIUS-RODE
23102,2,15251,145840.894901961,177385.211568627,50.91032,4.3009225,WEMMEL
23103,2,14237,158716.91125,170383.63625,50.8508976,4.4874562,WEZEMBEEK-OPPEM
23104,2,9828,135515.569333333,166995.23,50.8270885066667,4.1219471,LENNIK
23105,2,13594,132026.194117647,177041.004117647,50.9020447235294,4.11440624117647,AFFLIGEM-HEKELGEM
24001,2,31406,184082.99775,186680.6595,51.0043280075,4.825603145,AARSCHOT
24007,2,10416,179872.134545455,188797.483636364,50.9983166181818,4.78984968181818,BEGIJNENDIJK
24008,2,6338,193342.643076923,180485.081538462,50.9411273692308,4.97992188461538,BEKKEVOORT
24009,2,9787,166967.832941176,171521.706470588,50.8594108588235,4.62225341764706,BERTEM
24011,2,9997,178192.409615385,169937.816923077,50.8394959384615,4.76003956538462,BIERBEEK
24014,2,12690,163024.996304348,185629.614130435,50.9897419,4.55432838695652,BOORTMEERBEEK
24016,2,8120,183436.156212121,169571.333030303,50.8387859681818,4.85023390909091,BOUTERSEM
24020,2,25609,198544.600238095,187426.975238095,50.9971746071429,5.05845914761905,DIEST
24028,2,6518,203151.450666667,176008.206,50.890297,5.12923178,GEETBETS
24033,2,14709,169242.394545455,183468.726136364,50.9629862909091,4.6562471,HAACHT
